bv_id,title,message,time,like,uid,name,sex,level,vip
BV1GP4y1T7FP,“高 斯 在 世”,懂了，步骤越多分越高。[doge],2022-03-23 20:15:16,0,119916498,咸蛋酱巴拉巴,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,其实是求x的绝对值,2022-03-23 20:16:14,0,36940142,东梨六花,女,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,@清安安_,2022-03-23 19:03:38,0,375546861,朝朝又,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,@咕叽咕叽鸡肉酱,2022-03-23 18:24:50,0,439563376,张住豪_,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,你就是高斯奥特曼吧，屮,2022-03-23 18:23:44,0,21837715,买烤鸡送下颚粉碎踢,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,不行，你把完全平方展开后1平方给算出来了，这题解的不够严谨[嫌弃],2022-03-23 18:02:54,0,48678670,打得就是萌军,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,1+1-1[吃瓜]2,2022-03-23 13:13:24,0,1624502153,迈克moho,男,3,
BV1GP4y1T7FP,“高 斯 在 世”,不是推出符号我不是很认可,2022-03-23 13:12:32,0,154305541,珈乐の腿环,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,乘法表:?,2022-03-23 13:12:55,0,2098908298,孤独的宁,女,2,
BV1GP4y1T7FP,“高 斯 在 世”,是因为太强了所以反向解题吗，这恐怖的意识,2022-03-23 13:05:51,0,384405747,空空空糖,男,3,大会员
BV1GP4y1T7FP,“高 斯 在 世”,当年都叫你多背背乘法口诀了，现在好了吧，走那么多弯路[doge],2022-03-23 12:52:41,0,588291657,今天又又是摸鱼的一天,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,这里有个问题，你不知道1乘1等于多少但是你在完全平方公式里怎么知道1的平方等于1呢所以论证失败[doge],2022-03-23 09:30:54,0,76065319,皇族哇永不言弃,男,5,大会员
BV1GP4y1T7FP,“高 斯 在 世”,给孩子买个文具盒吧。[doge],2022-03-22 23:19:21,0,50642883,蜗牛漫步2222,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,一开始认成绝对值的举手🙌🏻,2022-03-22 20:32:11,0,277383295,嚯嚯嚯嚯哈哈哈哈哈哈哈哈,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,不够严谨，为什么1=2-1,2022-03-22 19:54:11,0,385309693,贝壳不是鱼,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,我感觉这没啥意思，我自己写写,2022-03-22 19:41:32,0,35172839,逃离今天吃什么,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,"还以为是X
的膜",2022-03-22 19:40:47,0,41403691,7发满命哟,女,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,《论文的正确写法》,2022-03-22 19:25:46,0,172809283,第114514个用户,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,听说这里有1[脱单doge],2022-03-22 13:10:36,0,2742457,蒼星翡翠,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,还有比这个更复杂的，你这就是皮毛,2022-03-21 22:57:46,0,321558615,终究还是会去,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,研究生论文现状,2022-03-21 22:57:36,0,184763595,贴身不側漏,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,++1++1=？,2022-03-21 22:00:40,0,102287960,参宿柒丶,保密,5,大会员
BV1GP4y1T7FP,“高 斯 在 世”,其实那个&#34;又&#34;不用写，直接写因为的符号就行[doge],2022-04-10 16:42:09,0,494339514,红蓝球球,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,[doge],2022-04-10 12:46:34,0,553007448,LongLive999,保密,5,大会员
BV1GP4y1T7FP,“高 斯 在 世”,[热词系列_知识增加],2022-04-10 12:43:35,0,1362954660,日历猫,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,当代大学生论文现状[doge],2022-04-10 12:13:30,0,155967865,豪2333,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,@面条红烧肉烤鸭,2022-04-10 04:19:23,0,18700221,椪柑和薄皮柑,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,听君一席话，胜似一席话,2022-04-10 02:24:27,0,39523201,古明地咸鱼,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,老实人：完全平方那里不就已经把1*1算出来了吗,2022-04-10 00:59:15,0,516820192,三十刹,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,牛皮,2022-04-08 20:48:44,0,1808802600,小江521,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,为什么不是5-4，6-5，1996-1995[滑稽],2022-04-08 10:19:46,0,355096303,丶水晶丿,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,数字间不能省略乘号,2022-04-08 08:43:17,0,22709060,ならくの夢,保密,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,@高斯Goh,2022-04-08 08:37:24,0,419276259,零酒9,男,3,
BV1GP4y1T7FP,“高 斯 在 世”,@太难007,2022-04-07 16:36:34,0,519726358,折鸢的猫,女,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,“数学添柴”[doge],2022-04-07 16:35:20,0,1088831425,名字好难起啊___,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,高斯奥特曼,2022-04-05 19:48:22,0,1807244403,闪耀黑暗特利迦,男,2,
BV1GP4y1T7FP,“高 斯 在 世”,0x0,2022-04-05 08:56:45,0,36321297,Chtholly_Note,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,这不是讽刺是什么，建议改为当代数学现状[doge],2022-04-04 15:50:09,0,646117819,如是烟火,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,我好像在哪里看过这个视频 但不是这个up,2022-04-04 15:43:35,0,630564732,某不知名满分艺术家,女,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,谢谢你 我悟了 ……,2022-04-04 14:34:15,0,167421671,易水之壁,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,牛逼,2022-04-04 14:31:48,0,531606621,李子爱玩MC,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,《假如没有九九乘法口诀表这件事》[doge],2022-04-04 14:31:17,0,1605766639,没事不痛,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,卧槽 困扰我25年的题终于有人算出来了,2022-04-04 14:29:16,0,555871751,DB督宝,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,1就是1，老实人都没那么好欺负[doge],2022-04-04 14:11:59,0,516042455,ghazt,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,虽然但是，很有研究精神[支持][支持][支持][支持],2022-04-04 10:29:29,0,277644177,双桥区抒情曲,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,不就是一吗？怎么算这么多？,2022-04-04 09:59:58,0,1765979629,名字想啥不知道,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,0,2022-04-03 19:29:36,0,392507197,Death丶笑天,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,我觉得这样很蠢，浪费大家时间[藏狐],2022-04-03 13:00:18,0,434323268,嗨真是,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,数   学   鬼   才,2022-04-03 11:33:59,0,1512030805,DREAMboyGOUND,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,x的绝对值等于什么,2022-04-03 11:32:46,0,1460445099,a疯旧勿疚,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,以前数学老师给我们说过越是简单的定理越难证明，，我一直不明白，现在明白了，原来就是正着走可以，反着走也可以。你们笑他太疯癫，他也不在意。,2022-04-03 01:59:31,0,244427881,铉里木月,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,我并不觉得1×1会出现在我们的证明题中。,2022-04-02 23:51:26,0,625941002,桑德斯帕特,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,一的平方就等于1×1,2022-04-02 23:29:36,0,1109736165,bili_62331137199,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,离谱,2022-04-02 23:23:10,0,284602533,黑丝红蔷薇,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,[吃瓜],2022-04-02 23:20:39,0,350235353,新生丶秋,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,无中生有,2022-04-02 23:14:40,0,475371705,落英薰香,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,笑死我了,2022-04-02 22:48:57,0,203256037,大红红蝴蝶拉屎公主,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,666,2022-04-02 22:19:49,0,697320504,饿了别吃小肆,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,别拿语文写作文的法子做数学好嘛[吃瓜],2022-04-02 21:16:31,0,89935650,琉惜雪,保密,6,
BV1GP4y1T7FP,“高 斯 在 世”,知其然而不知其所以然,2022-04-02 20:45:02,0,1576285891,bili_69432523181,男,3,
BV1GP4y1T7FP,“高 斯 在 世”,看不太懂这就是程序员吗[doge],2022-04-02 19:05:38,0,31103541,TIGA解说,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,只有我看成x的绝对值了吗？[辣眼睛],2022-04-02 18:16:15,0,410222046,_骑士达,男,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,省略太多步骤了，看不懂能再讲清楚点吗,2022-04-02 17:28:22,0,266057601,此名价6币,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,@ctr咯 我很聪明 我学会了,2022-04-02 10:49:24,0,644531466,是lyy咯,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,建个笛卡尔坐标系求坐标岂不是更爽,2022-04-02 04:47:21,0,340413445,废柴的阿刁,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,@Europeancarrot,2022-04-02 02:04:06,0,369632290,muyi_yuki,保密,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,笑死！除了第一行下面的根本看不懂！[辣眼睛],2022-03-30 23:43:55,0,402160053,俺也一漾,男,5,大会员
BV1GP4y1T7FP,“高 斯 在 世”,小题大做,2022-03-30 23:00:37,0,1355947687,黙少君,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,两个1是不行的，怎么也得凑出0来,2022-03-30 20:25:20,0,24380932,我愿将身化明月,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,合着4还不等于4[笑哭]还要x=y 大聪明,2022-03-30 18:10:42,0,471024708,马斯洛理论,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,炫技式算法,2022-03-30 12:29:18,0,206843979,山左道,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,[热词系列_知识增加],2022-03-30 11:42:52,0,35669480,遥当年,女,6,
BV1GP4y1T7FP,“高 斯 在 世”,我一个知道答案的人居然很认真的看完了，就离谱,2022-03-30 11:37:10,0,1351889452,bili_15853532434,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,完美,2022-03-30 09:26:51,0,1758543573,琼羽Sara,女,2,
BV1GP4y1T7FP,“高 斯 在 世”,建议改成：本末倒置[doge],2022-03-30 08:45:19,0,291640724,一叭三-学习中,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,?不理解,2022-03-29 22:29:16,0,262784668,放尊重点,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,太强了,2022-03-29 20:30:31,0,361881456,空想起,男,3,
BV1GP4y1T7FP,“高 斯 在 世”,没有用到复数，我不是很认可。,2022-03-29 10:00:47,0,10377048,一局清风,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,原来一乘一是初二数学[doge],2022-03-28 21:13:38,0,2116238508,GGDLL,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,我用了计算机才算出来，没想到可以用这么简单的方法做出。谢谢你,2022-03-28 21:12:17,0,493762739,洁白如初,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,好家伙，高考没你出题，我不做！,2022-03-28 20:49:48,0,104578470,NK-影言,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,我送你乘法口诀表,2022-03-28 00:19:21,0,495949907,曦漓城,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,我笑死了,2022-03-27 23:44:24,0,22372325,蓝水葛格,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,1×1=1，1+1=10[doge],2022-03-27 23:37:38,0,485778970,萌新专业吃席专吃小孩,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,@不理人是小狗,2022-03-27 23:36:42,0,691210970,不_理_人,男,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,(σ≧∀≦)σ,2022-03-27 23:36:41,0,1460656118,nnHnn,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,还是有点难,2022-03-27 23:32:23,0,411072895,上上上杉,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,初中生表示听懂了[doge],2022-03-27 23:29:17,0,440783814,呆滞T_T,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,@高斯Goh,2022-03-27 21:19:40,0,558223551,熊柠浩,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,看这东西，终于我为什么学不会数学了,2022-03-27 19:37:21,0,331637,DO_瞬间,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,小题大做,2022-03-28 01:41:36,0,14886393,腿毛浓密的鲲酱,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,九九乘法表都不会的天才。,2022-03-28 00:11:06,0,645602613,刷剧者,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,我笑死了,2022-03-27 23:44:24,0,22372325,蓝水葛格,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,1×1=1，1+1=10[doge],2022-03-27 23:37:38,0,485778970,萌新专业吃席专吃小孩,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,@不理人是小狗,2022-03-27 23:36:42,0,691210970,不_理_人,男,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,(σ≧∀≦)σ,2022-03-27 23:36:41,0,1460656118,nnHnn,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,还是有点难,2022-03-27 23:32:23,0,411072895,上上上杉,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,初中生表示听懂了[doge],2022-03-27 23:29:17,0,440783814,呆滞T_T,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,@高斯Goh,2022-03-27 21:19:40,0,558223551,熊柠浩,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,看这东西，终于我为什么学不会数学了,2022-03-27 19:37:21,0,331637,DO_瞬间,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,我们老师：你先猜一下它们是什么关系 然后把过程写给老师看,2022-03-27 19:28:58,0,510676707,Fainny纷涅,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,算不了，因为完全平方公式中，你无法证明1²=1×1等于1，所以用不了[doge],2022-03-27 17:40:28,0,327885654,爱玩的露琪亚,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,还有平方差（）,2022-03-27 17:29:57,0,291032484,胡子不胖的,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,他是顺拐吗，好别扭,2022-03-27 16:04:33,0,1508656488,小陈同学今天不困,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,@唐钰润,2022-03-27 14:37:54,0,508169411,快乐书芸,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,绝,2022-03-27 14:32:14,0,447481336,葵鹤鸣,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,花里胡哨[囧],2022-03-27 14:17:30,0,652167668,三国杀绝对技木,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,1×1因式分解[doge],2022-03-27 13:45:50,0,455760909,无凉AAAAAAAAAAAAA,女,5,
BV1GP4y1T7FP,“高 斯 在 世”,我觉得这题做的不严谨，开完全平方公式的时候，1的平方你怎么得出来是1的？这不得展开证明,2022-03-27 13:45:09,0,52127339,病名为贰,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,1的平方咋解出来的,2022-03-27 13:41:52,0,394508619,滢泷迷雾,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,所以这就是外国人不怎么会乘法表的原因(°ー°〃)？,2022-03-27 13:41:40,0,26197686,装逼第5分队,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,起码还算对了,2022-03-27 13:40:20,0,156953883,夜暮曦,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,大好年华，干点有意义的事儿吧孩子~,2022-03-27 13:41:03,0,299592043,扑热息痛缓释片,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,高代生哭了[大哭],2022-03-27 13:39:46,0,321655651,在宿舍打电动的阿伟,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,@不来一杯嘛 @Colibr1A,2022-03-27 13:39:25,0,25810780,云の归,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,什么叫证明啊？（叉腰）,2022-03-27 13:35:49,0,449041216,bili_14586013094,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,原来以前做这题我都太莽撞了，还好都莽对了,2022-03-27 13:31:12,0,484566569,爱妮呀呵,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,大聪明,2022-03-27 10:12:30,0,237749945,HIT破防大会主任,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,不至于不至于,2022-03-27 10:08:33,0,7129408,StarFalco,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,绝了[歪嘴],2022-03-27 09:37:54,0,1920100203,奶酪仙女冻,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,"证明1+1＝3：因为6-6＝9-9。
变形得：3×2-3×2＝3×3-3×3。
整理得：2（3-3）＝3（3-3）。
等式两边同时消去3-3得：2＝3。
因为1+1＝2，2＝3。
所以1+1＝3。",2022-03-27 02:48:32,0,496158968,甜心ミク,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,小题大做,2022-03-27 01:33:50,0,438377461,Rund8wio9a,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,我觉得就是一一得一，就是天王老子的爹来了我也这么说[doge],2022-03-26 22:51:32,0,305322781,张希Win,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,可以说浪费了时间[辣眼睛],2022-03-26 22:09:47,0,693471491,莓汽__,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,哥德巴赫猜想了属于是,2022-03-26 20:48:28,0,306316413,漩涡边元,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,还有更“简单”的吗？[doge],2022-03-26 18:46:25,0,1087728661,hpi奇妙冒险,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,"[辣眼睛]
？",2022-03-26 18:44:17,0,471535389,崩溃莉莉,女,4,
BV1GP4y1T7FP,“高 斯 在 世”,很严谨[妙啊],2022-03-26 18:42:42,0,3375344,清香的鲱鱼罐头,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,@二九居士,2022-03-26 18:39:45,0,415378238,何止冬季,女,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,人类己经退化这么快了吗,2022-03-26 16:17:25,0,1653054908,奋斗青春幗,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,up，我前阵子刷抖音看过一个视频是一家敬老院里的老奶奶算1+1，算题的步骤和你一模一样就是没你这个详细[笑哭][笑哭]好些天前看的了抖音卸载了找不到原视频[笑哭],2022-03-24 21:59:34,0,328049872,布寄道,女,5,
BV1GP4y1T7FP,“高 斯 在 世”,1²=1已经运用到1*1=1了吧,2022-03-24 21:55:49,0,527611413,是南南不是男男w,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,[辣眼睛]一生万物是吧,2022-03-24 21:54:44,0,12259229,卡其多,保密,6,大会员
BV1GP4y1T7FP,“高 斯 在 世”,@旧雨yn,2022-03-24 21:54:24,0,523332356,茶茶une,保密,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,写了这么长还不是没算对[OK],2022-03-24 20:23:48,0,2538459,果酱l,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,《高等数学》,2022-03-24 11:56:05,0,354053620,爱跳跃的冈部,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,有没有学过数分的出来说一下,2022-03-24 11:56:04,0,479895430,心狠手辣的高数,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,还有更详细的步骤吗,2022-03-24 11:54:58,0,476256116,steed_wu,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,他似乎真的想教会我。[doge],2022-03-24 11:47:43,0,58540543,-KiEa-,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,@日常咕咕的黎黎子,2022-03-24 10:47:54,0,1243545782,失足后去考研,女,3,
BV1GP4y1T7FP,“高 斯 在 世”,知道1的平方等于1不知道1×1等于几[思考],2022-03-24 09:40:52,0,365722572,偷悅,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,太严谨了，这就是数学天才[星星眼],2022-03-24 02:30:34,0,332234722,漆黑の爪,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,秀儿,2022-03-24 02:17:29,0,1914595,颜如舜华-,保密,6,大会员
BV1GP4y1T7FP,“高 斯 在 世”,我还在期待能算出别的结果呢,2022-03-24 01:31:16,0,18376703,bbt1989,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,那1*1*1*1*1*1*1怎么算啊,2022-03-23 23:52:12,0,288968935,嘉然今晚别吃我,女,6,
BV1GP4y1T7FP,“高 斯 在 世”,@沐柠YXI,2022-03-23 23:47:10,0,687173130,女德班副班长,女,3,
BV1GP4y1T7FP,“高 斯 在 世”,钝角到底是什么意思？😳,2022-03-23 23:43:39,0,1577894414,Howoldarey,男,3,大会员
BV1GP4y1T7FP,“高 斯 在 世”,你以为他是教你数学吗？格局小了！他在教你写作文！[doge],2022-03-23 23:05:33,0,1030986606,佑云苍白,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,@715哥哥唯一的信徒,2022-03-23 23:03:55,0,1533599995,栖繎,女,3,
BV1GP4y1T7FP,“高 斯 在 世”,在抖音刷到个一模一样的[辣眼睛],2022-03-23 23:01:29,0,565397411,i0YA,女,4,
BV1GP4y1T7FP,“高 斯 在 世”,( ゜- ゜)つロ…………………………,2022-03-25 01:16:06,0,413161177,菜狗春木,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,前面的活还行，后面就有点扯淡了，我觉得不如再搞个平方差公式[doge],2022-03-25 00:04:58,0,291334347,安东-Anton,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,up，我前阵子刷抖音看过一个视频是一家敬老院里的老奶奶算1+1，算题的步骤和你一模一样就是没你这个详细[笑哭][笑哭]好些天前看的了抖音卸载了找不到原视频[笑哭],2022-03-24 21:59:34,0,328049872,布寄道,女,5,
BV1GP4y1T7FP,“高 斯 在 世”,1²=1已经运用到1*1=1了吧,2022-03-24 21:55:49,0,527611413,是南南不是男男w,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,[辣眼睛]一生万物是吧,2022-03-24 21:54:44,0,12259229,卡其多,保密,6,大会员
BV1GP4y1T7FP,“高 斯 在 世”,@旧雨yn,2022-03-24 21:54:24,0,523332356,茶茶une,保密,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,"[doge]一顿操作猛如虎，一看战绩零杠五
小学知识
任何数和1相乘都等于它本身，乘法是加法的简便运算
5*2=5+5
举一反三
1*1=1+0[doge]",2022-03-24 20:16:43,0,506867063,闲人莫羽,男,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,套娃？,2022-03-24 18:32:32,0,1102027284,肖继金,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,"1X1＝0.69
花里胡哨的够了没有！！",2022-03-24 18:01:45,0,113323424,lxtg321,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,"明明可以两三步就做出来的题
考试时非要你写满步骤的屑",2022-03-24 16:39:30,0,456619119,Carlos17_Kz,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,"我觉得1x1是不等于1的，理由如下：假设1x1＝1,因为1＝-e^πi，所以1x1＝e^2πi＝1＝e^0,推出2πi＝0,显然不成立，所以假设矛盾，1x1≠1.[doge]",2022-03-24 14:33:00,0,311783944,逆流xxx,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,《高等数学》,2022-03-24 11:56:05,0,354053620,爱跳跃的冈部,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,有没有学过数分的出来说一下,2022-03-24 11:56:04,0,479895430,心狠手辣的高数,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,还有更详细的步骤吗,2022-03-24 11:54:58,0,476256116,steed_wu,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,他似乎真的想教会我。[doge],2022-03-24 11:47:43,0,58540543,-KiEa-,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,@日常咕咕的黎黎子,2022-03-24 10:47:54,0,1243545782,失足后去考研,女,3,
BV1GP4y1T7FP,“高 斯 在 世”,知道1的平方等于1不知道1×1等于几[思考],2022-03-24 09:40:52,0,365722572,偷悅,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,误人子弟,2022-03-24 09:36:50,0,51488065,初墨白,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,得亏原子弹没让你去造[doge],2022-03-24 04:53:12,0,18922098,八宝山殡仪馆人事部,保密,6,
BV1GP4y1T7FP,“高 斯 在 世”,@大头公主干爹老婆 看到我火大到想给他两个大逼斗,2022-03-24 03:20:34,0,543862620,叽鱼萝卜糕_,女,5,
BV1GP4y1T7FP,“高 斯 在 世”,太严谨了，这就是数学天才[星星眼],2022-03-24 02:30:34,0,332234722,漆黑の爪,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,秀儿,2022-03-24 02:17:29,0,1914595,颜如舜华-,保密,6,大会员
BV1GP4y1T7FP,“高 斯 在 世”,我还在期待能算出别的结果呢,2022-03-24 01:31:16,0,18376703,bbt1989,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,[生气]就是1，白整那些没用的,2022-03-24 00:44:51,0,686985756,大虾请重新来过,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,那1*1*1*1*1*1*1怎么算啊,2022-03-23 23:52:12,0,288968935,嘉然今晚别吃我,女,6,
BV1GP4y1T7FP,“高 斯 在 世”,@沐柠YXI,2022-03-23 23:47:10,0,687173130,女德班副班长,女,3,
BV1GP4y1T7FP,“高 斯 在 世”,钝角到底是什么意思？😳,2022-03-23 23:43:39,0,1577894414,Howoldarey,男,3,大会员
BV1GP4y1T7FP,“高 斯 在 世”,这不得用上洛必达法则吗，不够严谨哦,2022-03-23 23:09:50,0,1889907592,孤陋寡闻的小青蛙,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,你以为他是教你数学吗？格局小了！他在教你写作文！[doge],2022-03-23 23:05:33,0,1030986606,佑云苍白,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,@715哥哥唯一的信徒,2022-03-23 23:03:55,0,1533599995,栖繎,女,3,
BV1GP4y1T7FP,“高 斯 在 世”,在抖音刷到个一模一样的[辣眼睛],2022-03-23 23:01:29,0,565397411,i0YA,女,4,
BV1GP4y1T7FP,“高 斯 在 世”,抖音上有个叫刀子没有刀的一位小哥哥，和作者的该视频很相似,2022-03-23 22:30:14,0,480685575,呀利扇达,男,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,终于知道陈景润为啥证明1+1=2算了一辈子没整出来了[doge],2022-03-23 22:29:46,0,106977792,无奈_风,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,逐渐离谱,2022-03-23 22:02:14,0,284049432,风慢吹-,保密,4,
